,date,0.05%_ETH,0.05%_TVL,0.05%_USD,0.05%_txns,0.05%_fees,0.3%_ETH,0.3%_TVL,0.3%_USD,0.3%_txns,0.3%_fees,0.01%_ETH,0.01%_TVL,0.01%_USD,0.01%_txns,0.01%_fees,0.3%_ETHUSDT,0.3%_TVLUSDT,0.3%_USDT,0.3%_txnsUSDT,0.3%_feesUSDT,0.05%_ETHUSDT,0.05%_TVLUSDT,0.05%_USDT,0.05%_txnsUSDT,0.05%_feesUSDT,cumsum_0.05%_TVL_USDC,cumsum_0.3%_TVL_USDC,cumsum_0.01%_TVL_USDC,cumsum_0.05%_TVLUSDT,cumsum_0.3%_TVLUSDT,cumsum_0.05%_fees_USDC,cumsum_0.3%_fees_USDC,cumsum_0.01%_fees_USDC,cumsum_0.05%_fees_USDT,cumsum_0.3%_fees_USDT,0.05%_feesperUSDC,0.3%_feesperUSDC,0.01%_feesperUSDC,0.3%_feesperUSDT,0.05%_feesperUSDT,cumsum_0.05%_feesperUSDC,cumsum_0.3%_feesperUSDC,cumsum_0.01%_feesperUSDC,cumsum_0.05%_feesperUSDT,cumsum_0.3%_feesperUSDT
109,2022-05-04,2940.206074910059,347515045.9199752,874790785.9398197,5772.0,437395.3929699098,2935.5154343497366,126634542.13348602,57559232.84756815,492.0,172677.69854270446,2937.4452000273914,116411.79790138046,133748.98914122643,77.0,13.374898914122642,2935.552080055437,41965653.853777304,17839060.373290487,303.0,53517.18111987146,2940.4450783404577,34117371.85044363,63412942.23079574,2174.0,31706.47111539787,28400901475.099285,16823755575.93545,21085546.020647146,4018585666.4620748,6324493606.03237,40433792.69372492,27427319.744126294,821.8952135674715,6355009.980637357,11397788.980833964,0.0012586372823426815,0.0013635908152191537,0.00011489298469089307,0.0012752614627748592,0.0009293350980956521,0.2284963496988508,0.2579776367955172,0.015083327867527722,0.24860356846256706,0.23841171603191047
110,2022-05-05,2748.481299784204,278559506.8075038,940318238.5857522,6646.0,470159.11929287616,2744.241858879705,110108565.56840585,59213401.758556984,556.0,177640.20527567095,2729.3564263832504,3478.4215647943,1910.3068602041456,8.0,0.19103068602041456,2743.021222057843,42797122.71143691,27896743.19246979,310.0,83690.22957740938,2749.1475971343043,16089901.242475476,93360712.89648366,2392.0,46680.35644824183,28679460981.906788,16933864141.503855,21089024.44221194,4034675567.7045503,6367290728.743807,40903951.8130178,27604959.949401964,822.0862442534919,6401690.337085598,11481479.210411374,0.0016878229168382885,0.0016133186765139584,5.4918784989682914e-05,0.00195551065761354,0.0029012208182490947,0.23018417261568908,0.25959095547203115,0.015138246652517406,0.25150478928081615,0.240367226689524
111,2022-05-06,2693.518725018493,245439852.96195114,1053082036.8260677,6489.0,526541.0184130338,2697.690235607902,135196617.632494,137782311.99318233,1108.0,413346.935979547,2694.922036580915,3637.93215962553,392.94697808280006,5.0,0.03929469780828001,2700.9004591733533,72114173.49016686,75453462.46260653,467.0,226360.38738781962,2695.140348616209,55497151.74064938,95090295.79849806,2452.0,47545.14789924903,28924900834.86874,17069060759.136349,21092662.374371566,4090172719.4451995,6439404902.2339735,41430492.83143084,28018306.885381512,822.1255389513002,6449235.484984847,11707839.597799193,0.0021452955258030562,0.003057376310279826,1.080138278673256e-05,0.0031389167542589256,0.0008567132980344317,0.23232946814149213,0.26264833178231095,0.015149048035304138,0.2523615025788506,0.24350614344378294
112,2022-05-07,2634.1691276480065,231910324.5868519,485178688.7604626,5006.0,242589.34438023128,2640.830696403987,151600391.37835532,46600917.52245367,2507.0,139802.75256736102,2681.755698943955,15982.44576655519,163.55119999470253,7.0,0.016355119999470254,2641.236230058726,71833482.6362461,22573179.285209086,342.0,67719.53785562726,2635.724979198578,55786766.59391233,79495460.50374927,2031.0,39747.73025187463,29156811159.455593,17220661150.514706,21108644.820138123,4145959486.0391116,6511238384.870219,41673082.17581107,28158109.637948874,822.1418940712997,6488983.215236722,11775559.13565482,0.0010460480567754111,0.000922179364421623,1.023317722353541e-06,0.0009427294260331045,0.000712493888402058,0.23337551619826755,0.2635705111467326,0.015150071353026491,0.25307399646725265,0.24444887286981604
113,2022-05-08,2519.9924176815857,170997767.35415003,839861841.3308431,7345.0,419930.9206654215,2515.343197113886,140086875.90689385,101294930.31726876,2574.0,303884.7909518063,2532.274953437849,3478.4215647943,1159.2598003454389,15.0,0.11592598003454388,2516.24665112894,71193047.74851984,45698954.4686852,488.0,137096.8634060556,2519.910609623327,25866288.949593753,194721863.61993474,3311.0,97360.93180996737,29327808926.809742,17360748026.4216,21112123.241702918,4171825774.988705,6582431432.618739,42093013.09647649,28461994.42890068,822.2578200513342,6586344.147046689,11912655.999060877,0.002455768441676265,0.0021692595325901744,3.332717954829011e-05,0.0019257057780463678,0.0037640085131538164,0.23583128463994382,0.26573977067932275,0.015183398532574782,0.2568380049804065,0.2463745786478624
114,2022-05-09,2229.164061198169,71918745.64368448,1429476509.576669,12316.0,714738.2547883346,2235.5639258030246,88986638.2549381,268002029.59061906,2010.0,804006.0887718572,2291.96879084315,3478.4215647943,1828.43120939326,8.0,0.18284312093932598,2234.532690362489,37246512.04547819,97760061.74459338,976.0,293280.1852337801,2235.1380155608285,4836770.244321642,133416354.07253192,4090.0,66708.17703626596,29399727672.453426,17449734664.676537,21115601.663267713,4176662545.233027,6619677944.664217,42807751.35126482,29266000.51767254,822.4406631722735,6653052.324082955,12205936.184294656,0.009938135716791372,0.009035132740585813,5.256496877489275e-05,0.00787403085893475,0.013791884597905226,0.24576942035673519,0.27477490341990857,0.015235963501349675,0.2706298895783117,0.2542486095067972
115,2022-05-10,2342.0374486105597,132049454.12292919,1399373114.0100791,11817.0,699686.5570050395,2339.547755485952,102082569.53557758,236279147.31509393,1493.0,708837.4419452818,2317.287332590107,3478.4215647943,2648.0109323142187,13.0,0.26480109323142187,2345.110624063245,37804887.96817164,97515545.91982828,933.0,292546.6377594849,2345.109450922527,5467114.594446511,119086007.93262807,3845.0,59543.003966314034,29531777126.576355,17551817234.212112,21119080.084832508,4182129659.8274736,6657482832.632389,43507437.90826986,29974837.95961782,822.7054642655049,6712595.328049269,12498482.82205414,0.005298670574992898,0.006943765670967357,7.612679725526056e-05,0.007738328387741373,0.010891120523941047,0.2510680909317281,0.28171866909087595,0.015312090298604936,0.2815210101022527,0.26198693789453853
116,2022-05-11,2076.4606553987937,67023038.57622365,1933541490.8054209,13285.0,966770.7454027104,2070.2346658537713,90909250.91254614,542940542.3895737,2128.0,1628821.6271687213,2066.221399322581,3478.4215647943,4162.377422355574,12.0,0.41623774223555743,2076.6578922366025,37797812.285100825,210137529.8522426,1299.0,630412.5895567278,2081.6482013330556,3037892.365963874,119369208.19698453,3617.0,59684.60409849226,29598800165.15258,17642726485.124657,21122558.506397303,4185167552.1934376,6695280644.91749,44474208.65367257,31603659.586786542,823.1217020077405,6772279.932147761,13128895.411610868,0.01442445412711669,0.017917006364243752,0.0001196628224848796,0.016678547022818683,0.019646714533796624,0.2654925450588448,0.2996356754551197,0.015431753121089816,0.30116772463604935,0.2786654849173572
117,2022-05-12,1952.4558005027807,87018291.72788908,1801962736.7167122,13026.0,900981.3683583561,1953.7896444141786,96357540.48417222,415594193.9740855,2585.0,1246782.5819222566,1946.4139499022676,3478.4215647943,4697.706722295131,15.0,0.4697706722295131,1958.96831545025,55902656.457602106,376113347.0798807,2202.0,1128340.0412396423,1959.1195597798899,9232333.851258589,121896188.09191673,3272.0,60948.094045958365,29685818456.88047,17739084025.60883,21126036.9279621,4194399886.0446963,6751183301.3750925,45375190.02203093,32850442.168708798,823.59147267997,6833228.026193719,14257235.45285051,0.010353930770966795,0.012939128330356816,0.00013505282884172017,0.020184014727375292,0.006601591214950451,0.2758464758298116,0.31257480378547653,0.015566805949931536,0.3077693158509998,0.2988494996447325
118,2022-05-13,2006.1688659271506,95422488.47163981,1008967466.2958657,10070.0,504483.73314793286,2005.7746605121151,126543166.63484831,205933617.61639404,1379.0,617800.8528491821,2035.84383502829,3478.4215647943,1891.097102224454,15.0,0.1891097102224454,2008.9732723631225,58059597.26700781,96075531.69248527,821.0,288226.5950774558,2010.7256439808214,10687606.924415624,104753381.21252824,3228.0,52376.69060626412,29781240945.35211,17865627192.24368,21129515.349526893,4205087492.969112,6809242898.6421,45879673.75517886,33468243.02155798,823.7805823901924,6885604.716799984,14545462.047927964,0.0052868431878913815,0.004882135237155097,5.436652996188189e-05,0.004964323017122264,0.004900693951104304,0.28113331901770294,0.3174569390226316,0.015621172479893418,0.31267000980210413,0.30381382266185475
119,2022-05-14,2053.066707195894,132973477.17053995,601549551.447371,8166.0,300774.77572368545,2057.1581634998392,129075541.74779883,105834931.76564248,1031.0,317504.79529692745,2078.85907766102,3478.4215647943,889.995099886649,11.0,0.0889995099886649,2061.5256293216107,56429803.241742834,45082615.93565092,581.0,135247.84780695278,2056.739847243269,10680519.767275462,65906255.749706976,3080.0,32953.12787485349,29914214422.52265,17994702733.991478,21132993.77109169,4215768012.7363873,6865672701.883843,46180448.53090255,33785747.81685491,823.8695819001811,6918557.844674837,14680709.895734917,0.0022619155498050073,0.0024598370148025506,2.558617704347402e-05,0.002396744982922532,0.003085348708947677,0.2833952345675079,0.3199167760374342,0.01564675865693689,0.3157553585110518,0.3062105676447773
120,2022-05-15,2142.0310767883952,121526789.2823944,459642241.5847393,7411.0,229821.12079236965,2144.7927514023777,130194396.757757,73864029.06638306,1039.0,221592.0871991492,2133.1052208413316,3478.4215647943,1095.8301158742656,12.0,0.10958301158742656,2145.008239243465,59236430.67899902,34285303.16712101,526.0,102855.90950136303,2143.7968984492245,9327678.355275013,40300643.75181384,2678.0,20150.32187590692,30035741211.805046,18124897130.749233,21136472.192656484,4225095691.0916624,6924909132.562842,46410269.651694916,34007339.90405406,823.9791649117685,6938708.166550743,14783565.80523628,0.0018911148903829706,0.0017020094006921747,3.1503660366108286e-05,0.0017363623756930435,0.0021602719463961213,0.2852863494578909,0.32161878543812633,0.015678262317302998,0.3179156304574479,0.3079469300204703
121,2022-05-16,2019.4004488360258,151993338.42660767,933912329.6058376,8595.0,466956.1648029188,2021.3436840521583,140571095.69580626,155650617.34966022,997.0,466951.85204898065,2030.6012502106805,3478.4215647943,1132.807021265112,16.0,0.11328070212651122,2024.2951812607807,60186054.71161877,66474051.25632214,687.0,199422.1537689664,2022.5503019159567,10974495.179303883,54646417.18492754,2862.0,27323.20859246377,30187734550.231655,18265468226.445038,21139950.61422128,4236070186.270966,6985095187.274461,46877225.81649783,34474291.75610304,824.092445613895,6966031.375143208,14982987.959005246,0.003072214674910873,0.003321819821760922,3.256669728391883e-05,0.0033134279148965126,0.0024897007239103723,0.28835856413280175,0.32494060525988727,0.015710829014586918,0.3204053311813583,0.3112603579353668
122,2022-05-17,2088.698875834887,153698377.23174217,492925062.0385249,6188.0,246462.53101926245,2092.314039904112,163176516.43661445,86139817.48234437,749.0,258419.45244703314,2092.808935360135,3478.4215647943,1467.8036476055242,12.0,0.14678036476055242,2094.371531086793,62849238.18049992,35493467.00619654,426.0,106480.40101858963,2091.0988566596366,10979284.350790353,56608918.01761262,2101.0,28304.45900880631,30341432927.463398,18428644742.881653,21143429.035786074,4247049470.6217566,7047944425.454961,47123688.347517096,34732711.20855007,824.2392259786556,6994335.834152014,15089468.360023836,0.0016035467352244913,0.0015836804099652144,4.219740535366432e-05,0.0016942194384724787,0.0025779876087068266,0.28996211086802626,0.3265242856698525,0.015753026419940582,0.3229833187900651,0.3129545773738393
123,2022-05-18,1911.5084501587503,116497667.04926635,735942184.5407447,7683.0,367971.0922703723,1911.3606317452243,113774085.31675328,90571316.69205324,829.0,271713.95007615973,1914.9602723377973,3478.4215647943,709.2656959999543,8.0,0.07092656959999544,1916.2487462387162,62267515.05362057,41113654.96636226,511.0,123340.96489908679,1911.7452057174692,9779329.378601542,59586676.96296019,2318.0,29793.338481480096,30457930594.512665,18542418828.198406,21146907.45735087,4256828800.000358,7110211940.508581,47491659.43978747,35004425.158626236,824.3101525482556,7024129.172633494,15212809.324922923,0.0031586134005134967,0.0023881883938657316,2.0390446723840316e-05,0.0019808236251739595,0.003046562532873863,0.29312072426853975,0.3289124740637182,0.015773416866664423,0.326029881322939,0.31493540099901324
124,2022-05-19,2016.5587512940162,149453671.40329117,807599748.9060564,7888.0,403799.8744530282,2018.050345617587,172725459.28044453,110726037.42476979,897.0,332178.1122743094,1993.9256127974263,3478.4215647943,10128.037307623854,16.0,1.0128037307623854,2019.8489306826182,65917788.38276721,48408042.080134824,548.0,145224.12624040447,2018.9666548868452,11376034.456046442,48803653.87361957,2241.0,24401.826936809786,30607384265.915955,18715144287.47885,21150385.878915664,4268204834.4564047,7176129728.891349,47895459.3142405,35336603.27090055,825.322956279018,7048530.999570304,15358033.451163327,0.002701839778585299,0.0019231566305171644,0.0002911676206855274,0.0022031098100125305,0.0021450204841670503,0.29582256404712504,0.3308356306942354,0.01606458448734995,0.328174901807106,0.3171385108090258
125,2022-05-20,1956.7794241300044,239789761.4863941,681778593.8091736,6645.0,340889.2969045868,1961.8806278836512,168415843.1741786,89723667.60633531,772.0,269171.002819006,1962.319999976557,23136.38037703257,995.3267047164024,9.0,0.09953267047164024,1962.920131862161,67109793.44397572,35503991.525729686,464.0,106511.97457718906,1960.2690922767558,10116257.5614172,35335240.5642666,1799.0,17667.6202821333,30847174027.402348,18883560130.65303,21173522.259292696,4278321092.017822,7243239522.335324,48236348.61114509,35605774.27371956,825.4224889494895,7066198.619852437,15464545.425740516,0.0014216173984723244,0.0015982522650236928,4.301998361439722e-06,0.001587130120823675,0.001746458131860595,0.29724418144559733,0.3324338829592591,0.01606888648571139,0.3299213599389666,0.31872564092984945
126,2022-05-21,1973.4010746686822,324784143.6096773,304065925.56998605,4834.0,152032.96278499303,1972.3425693650836,174054081.74715933,31656920.686460726,418.0,94970.76205938218,1974.9073952345275,141704.87641965528,95209.72645432856,47.0,9.520972645432856,1975.0174850791457,67348324.15948263,12157625.151881553,279.0,36472.87545564466,1975.916177175439,11444500.445949337,10707589.651503816,1436.0,5353.794825751908,31171958171.012024,19057614212.40019,21315227.13571235,4289765592.4637713,7310587846.494807,48388381.57393008,35700745.03577894,834.9434615949224,7071552.414678189,15501018.30119616,0.00046810463434355615,0.0005456393846444923,6.718874385971549e-05,0.0005415557983191373,0.0004678050257446431,0.2977122860799409,0.33297952234390354,0.016136075229571105,0.3303891649647112,0.3192671967281686
127,2022-05-22,2040.5838932819488,164754488.23355198,367406563.36359274,5159.0,183703.28168179636,2044.7607015577453,185895106.31697965,47300790.05318949,388.0,141902.37015956847,2045.9111751803812,141792.8497713486,331717.1088557197,176.0,33.17171088557197,2047.8651393949685,66211104.92590339,16196056.051583141,269.0,48588.16815474942,2045.09602079,12003973.62668752,25728631.02788639,1567.0,12864.315513943195,31336712659.245575,19243509318.717167,21457019.9854837,4301769566.090459,7376798951.420711,48572084.855611876,35842647.405938506,868.1151724804944,7084416.730192132,15549606.46935091,0.0011150123049842686,0.0007633464536586734,0.00023394487760887653,0.0007338371442241338,0.001071671424314274,0.29882729838492517,0.3337428687975622,0.016370020107179983,0.33146083638902546,0.32000103387239276
128,2022-05-23,1971.7187962037206,224097698.34862942,714041350.8046564,7227.0,357020.6754023282,1969.0548566936961,168899677.81346688,92646718.151498,651.0,277940.154454494,1972.9787806442039,141792.8497713486,585967.1736935938,234.0,58.596717369359375,1971.3413345342165,66617762.78126916,32959700.65325327,420.0,98879.1019597598,1973.3816908454228,12139283.753578179,36901758.52208295,2104.0,18450.87926104147,31560810357.594204,19412408996.530632,21598812.835255045,4313908849.844037,7443416714.20198,48929105.531014204,36120587.560393,926.7118898498537,7102867.609453173,15648485.57131067,0.0015931474443209592,0.0016455931595171641,0.00041325579860938605,0.0014842753318573094,0.0015199314585263636,0.30042044582924615,0.3353884619570794,0.016783275905789367,0.3329807678475518,0.32148530920425006
129,2022-05-24,1977.469305865805,382688928.888317,487638223.903072,6185.0,243819.111951536,1979.377629383219,188471153.26038656,61411881.28623482,574.0,184235.64385870445,1980.8464362403806,141792.8497713486,208348.7081422412,157.0,20.83487081422412,1982.5253641229879,65136204.26386729,24867279.29760544,302.0,74601.83789281631,1979.250786989294,13071110.14660762,45241894.54541507,1735.0,22620.947272707537,31943499286.48252,19600880149.79102,21740605.685026392,4326979959.990644,7508552918.465847,49172924.64296574,36304823.2042517,947.5467606640779,7125488.556725881,15723087.409203485,0.0006371208925740613,0.0009775270149918888,0.00014693879732173998,0.0011453206206275648,0.0017306064304399126,0.3010575667218202,0.33636598897207126,0.016930214703111107,0.33471137427799175,0.3226306298248776
130,2022-05-25,1939.8076849834274,335777111.1734112,659154054.9497544,5314.0,329577.0274748772,1942.9159994225013,135130967.1993135,70858551.28321213,596.0,212575.65384963638,1944.9475473282853,141792.8497713486,130627.06837082542,105.0,13.062706837082542,1946.4746259351953,64680615.06065536,25699147.48416457,311.0,77097.4424524937,1941.4444280651878,12094722.16303301,29281421.509123486,1647.0,14640.710754561742,32279276397.655933,19736011116.990334,21882398.53479774,4339074682.153678,7573233533.526503,49502501.67044062,36517398.85810134,960.6094675011603,7140129.267480443,15800184.851655979,0.0009815351210900973,0.001573108357435899,9.212528599394904e-05,0.001191971387102523,0.0012105040989953812,0.30203910184291033,0.33793909732950717,0.017022339989105056,0.3359218783769871,0.32382260121198014
131,2022-05-26,1791.23665816079,94432843.88574328,1190397424.353644,8850.0,595198.7121768219,1793.6135089776558,80478432.58927102,174503830.6011446,943.0,523511.49180343386,1803.0469127531499,141792.8497713486,645019.6440502959,246.0,64.5019644050296,1795.8024072216647,43210091.69647337,75707862.95691527,665.0,227123.58887074582,1795.125162624142,3852456.698995751,37181845.13581043,1951.0,18590.922567905214,32373709241.541676,19816489549.579605,22024191.384569086,4342927138.852674,7616443625.222976,50097700.382617444,37040910.349904776,1025.1114319061899,7158720.190048348,16027308.440526724,0.006302878190314464,0.006504991150551132,0.00045490280016971063,0.00525626259870406,0.004825731739632908,0.30834198003322477,0.3444440884800583,0.017477242789274768,0.34074761011662,0.3290788638106842
132,2022-05-27,1723.4930697811417,121288513.64926144,904399821.9588574,9749.0,452199.91097942874,1720.1445714838303,54885596.82454188,99887012.16428937,1091.0,299661.0364928681,1720.984112457965,134991.36770597633,917126.0660800905,355.0,91.71260660800905,1721.7871421124185,25546046.350461636,37881823.988809995,650.0,113645.47196642998,1723.9018745734165,1746711.900235865,21910914.08119651,1748.0,10955.457040598256,32494997755.190937,19871375146.40415,22159182.75227506,4344673850.75291,7641989671.573438,50549900.29359687,37340571.386397645,1116.824038514199,7169675.647088947,16140953.912493154,0.0037282995509952998,0.005459739054142449,0.0006793960841093749,0.0044486520695746065,0.006272045801668209,0.31207027958422007,0.34990382753420074,0.018156638873384142,0.34701965591828826,0.3335275158802588
133,2022-05-28,1791.2214306293652,190391771.41306934,561034881.7307503,5584.0,280517.44086537516,1795.5369726469605,86477009.24177895,46090554.879064076,623.0,138271.66463719224,1792.7303102517278,134991.36770597633,383565.0852085981,232.0,38.35650852085981,1798.5020148720916,38191198.35147006,26937942.818157546,417.0,80813.82845447265,1793.2921688432298,3877165.355845659,12767836.60305169,1415.0,6383.918301525846,32685389526.604008,19957852155.645927,22294174.119981036,4348551016.108755,7680180869.924908,50830417.73446225,37478843.05103484,1155.1805470350587,7176059.565390472,16221767.740947627,0.0014733695620530332,0.0015989413353854765,0.0002841404541096571,0.0021160328018710087,0.0016465426969475827,0.3135436491462731,0.3515027688695862,0.0184407793274938,0.34866619861523585,0.3356435486821298
134,2022-05-29,1810.966764913429,252245729.1394748,292940336.8745666,4923.0,146470.1684372833,1812.28452287621,98958890.09988876,20763798.558406647,481.0,62291.39567521994,1809.2405746834065,134991.36770597633,240676.58989180785,164.0,24.067658989180785,1814.3716800730008,38401281.469617635,8781772.900838241,279.0,26345.31870251472,1813.7873656851225,4917874.321670435,12539894.53120259,1386.0,6269.947265601295,32937635255.74348,20056811045.745815,22429165.48768701,4353468890.430426,7718582151.394526,50976887.902899526,37541134.44671006,1179.2482060242394,7182329.512656074,16248113.059650142,0.0005806646119914888,0.0006294674042154598,0.00017829035588114324,0.0006860531131847419,0.001274930357201891,0.31412431375826455,0.35213223627380164,0.018619069683374942,0.34994112897243773,0.33632960179531457
135,2022-05-30,1996.8944134760154,160957663.85137394,686262569.5141988,7199.0,343131.2847570994,1995.8574778139468,112928257.50678125,91377862.73642325,638.0,274133.5882092698,2005.0698575774964,134991.36770597633,539450.347734979,211.0,53.945034773497895,1996.5395896212117,29459151.24305806,37077497.37992029,394.0,111232.49213976087,2000.0478884976994,6786929.925676074,31204870.03612146,1915.0,15602.43501806073,33098592919.594856,20169739303.252598,22564156.855392985,4360255820.356102,7748041302.637584,51320019.187656626,37815268.03491933,1233.1932407977372,7197931.947674135,16359345.551789902,0.0021318107914012844,0.002427502152796507,0.00039961840294110634,0.0037758213473978617,0.002298894373291545,0.31625612454966584,0.35455973842659816,0.019018688086316047,0.3522400233457293,0.3401054231427124
136,2022-05-31,1938.6963732199954,228049729.26918533,587779997.83776,6504.0,293889.99891888,1943.0593099485686,108073534.68187672,62671050.946661435,573.0,188013.1528399843,1943.5207188130537,134991.36770597633,164330.60827017648,111.0,16.43306082701765,1944.839518555667,30023839.037790693,16002995.471174818,315.0,48008.98641352446,1939.6448304544901,5580939.597588784,31279900.80406283,1554.0,15639.950402031414,33326642648.86404,20277812837.934475,22699148.22309896,4365836759.953691,7778065141.675374,51613909.18657551,38003281.18775931,1249.626301624755,7213571.898076166,16407354.538203426,0.0012887101416900967,0.0017396780200945254,0.00012173416053395631,0.0015990289034355683,0.002802386610453296,0.3175448346913559,0.35629941644669266,0.019140422246850003,0.3550424099561826,0.34170445204614797
137,2022-06-01,1816.105290636152,144900894.33570796,651872552.5983909,6812.0,325936.2762991955,1820.4770499693268,82312074.34052111,62408905.27085464,609.0,187226.71581256393,1816.3812367600667,134991.36770597633,310082.502303773,137.0,31.0082502303773,1823.1076357292043,31778359.538430735,20324185.608417585,364.0,60972.55682525276,1819.2774589328549,9032262.270555418,40589054.838130385,1764.0,20294.52741906519,33471543543.19975,20360124912.274998,22834139.590804935,4374869022.224246,7809843501.213805,51939845.4628747,38190507.903571874,1280.6345518551323,7233866.4254952315,16468327.095028678,0.0022493738067900586,0.002274596009304977,0.00022970543048290418,0.0019186816975720982,0.002246893060803163,0.319794208498146,0.3585740124559976,0.019370127677332906,0.35728930301698575,0.34362313374372006
138,2022-06-02,1832.5794503883944,289280176.23302686,628498016.6257463,5398.0,314249.00831287313,1837.1293291936238,102140208.98857082,50192714.3422048,611.0,150578.14302661442,1837.3072466026413,134991.36770597633,173719.71887954808,84.0,17.371971887954807,1832.913713238698,31812285.478346962,16760702.759926084,306.0,50282.10827977825,1834.2255376528917,9180279.636943774,34737275.59543935,1495.0,17368.637797719675,33760823719.432777,20462265121.26357,22969130.95851091,4384049301.86119,7841655786.692152,52254094.47118758,38341086.04659849,1298.006523743087,7251235.063292951,16518609.203308456,0.0010863136645068029,0.0014742298309127569,0.0001286895020264745,0.0015805877359551163,0.0018919508429594966,0.3208805221626528,0.3600482422869104,0.01949881717935938,0.35918125385994526,0.34520372147967515
139,2022-06-03,1773.4603801089931,212517855.20504332,458883842.8956449,5462.0,229441.92144782245,1774.3436563405114,82119742.20968395,35429746.35075298,512.0,106289.23905225894,1775.069207463542,134991.36770597633,108488.19958908754,84.0,10.848819958908754,1776.722458795299,36425849.70739527,13450980.157406656,284.0,40352.94047221997,1776.4446746031913,11536717.764208227,18790089.641600434,1352.0,9395.044820800218,33973341574.63782,20544384863.47325,23104122.326216884,4395586019.625398,7878081636.399548,52483536.3926354,38447375.285650745,1308.8553437019957,7260630.108113752,16558962.143780675,0.0010796359732995154,0.0012943201743237426,8.036676821097543e-05,0.0011078105465313938,0.0008143602897132161,0.3219601581359523,0.36134256246123414,0.019579183947570356,0.35999561414965847,0.34631153202620657
140,2022-06-04,1802.741665201595,168713941.27780107,330527956.8049584,4364.0,165263.9784024792,1800.1710141930282,106698641.65572646,18640510.494005986,409.0,55921.53148201796,1797.568670369529,134991.36770597633,73645.58780573259,51.0,7.364558780573259,1800.4177978332682,48473423.34198322,8234176.580910496,270.0,24702.529742731487,1803.1888153293344,11580455.77473504,12303396.58753897,1090.0,6151.698293769486,34142055515.915623,20651083505.12898,23239113.69392286,4407166475.400133,7926555059.74153,52648800.37103788,38503296.81713276,1316.219902482569,7266781.8064075215,16583664.673523406,0.000979551406071172,0.0005241072483608012,5.45557757190367e-05,0.0005096097622083239,0.0005312138324633632,0.3229397095420235,0.36186666970959497,0.01963373972328939,0.3605268279821218,0.3468211417884149
141,2022-06-05,1804.4287111208944,271391058.41898084,343181927.82962114,4170.0,171590.96391481056,1806.4124996079988,122310864.90702316,22040372.71442071,437.0,66121.11814326212,1808.5329876745589,137571.8392160459,47021.159440115676,67.0,4.702115944011568,1808.8232148129835,49036367.04750092,9127616.508710219,239.0,27382.849526130656,1806.4086301529737,11612681.038316615,11386796.346596247,1196.0,5693.398173298124,34413446574.3346,20773394370.036003,23376685.533138905,4418779156.43845,7975591426.789031,52820391.33495269,38569417.935276024,1320.9220184265807,7272475.204580819,16611047.523049537,0.000632264618128663,0.0005405988927764128,3.4179349282575626e-05,0.0005584192136339389,0.0004902742230250254,0.32357197416015215,0.3624072686023714,0.019667919072571968,0.3610171022051468,0.3473795610020488
142,2022-06-06,1857.6980350409458,359907048.2082098,516406538.733005,5999.0,258203.26936650247,1857.2975056020036,110035641.81488755,42912741.867269725,496.0,128738.22560180917,1856.0611364589533,134991.36770597633,240585.15035131632,131.0,24.05851503513163,1858.7623205838918,48561571.690468416,18250173.69509878,567.0,54750.52108529634,1859.101874771118,11948355.90989832,44640807.30565594,2039.0,22320.403652827972,34773353622.54281,20883430011.85089,23511676.90084488,4430727512.348349,8024152998.4795,53078594.60431919,38698156.16087783,1344.9805334617124,7294795.608233647,16665798.044134833,0.0007174165403316284,0.0011699684164007958,0.0001782226185568643,0.0011274454095982788,0.0018680732161934668,0.3242893907004838,0.36357723701877215,0.019846141691128832,0.3628851754213403,0.3485070064116471
143,2022-06-07,1812.6771169587905,212272189.51061812,737918560.6101946,6687.0,368959.2803050973,1815.8913061342241,111123669.59415033,97253258.27388495,801.0,291759.77482165484,1755.2546161047749,10474.32025600023,14621.164628094371,23.0,1.4621164628094372,1818.318469814622,57965894.46633796,42539609.8892456,560.0,127618.8296677368,1814.734310301729,12030102.460741557,48917262.76152998,2296.0,24458.631380764993,34985625812.05343,20994553681.44504,23522151.221100878,4442757614.809091,8082118892.945838,53447553.88462429,38989915.935699485,1346.442649924522,7319254.239614412,16793416.87380257,0.0017381423405285104,0.0026255412180611914,0.00013959058221194465,0.0022016192597846965,0.002033119124345124,0.3260275330410123,0.36620277823683334,0.019985732273340776,0.3649182945456854,0.3507086256714318
144,2022-06-08,1791.7651587092857,189778953.15711194,605747410.4558957,4969.0,302873.70522794785,1794.8668686058204,111102564.4485859,60371749.91713288,413.0,181115.24975139863,1763.1670073562677,3478.4215647943,55.01015750724619,1.0,0.0055010157507246185,1796.2935451712249,57241314.63201854,31174048.517763577,368.0,93522.14555329074,1791.1616363475919,12245648.339642232,46631309.12468028,1887.0,23315.654562340143,35175404765.21054,21105656245.893627,23525629.642665673,4455003263.148733,8139360207.577856,53750427.589852236,39171031.18545088,1346.4481509402726,7342569.894176752,16886939.01935586,0.0015959288434751159,0.0016301626398120808,1.5814689646595283e-06,0.00163382246118048,0.001903995110398649,0.3276234618844874,0.3678329408766454,0.019987313742305435,0.36682228965608404,0.3523424481326123
